ncb,month,stock_eur_m,approx_share,portfolio_yield_pct,ref_pct,carry_eur_m_pa,key_share,carry_per_keypp_eur_m_pa,carry_per_keypp_demeaned
AT,2018-12-01,51723.555555555555,1.0,0.15019263872008523,0.0,77.68497292873812,0.029565,26.275992872903135,-47.9286273538324
AT,2019-01-01,51978.666666666664,1.0,0.14955112965078626,0.0,77.73468317741668,0.029565,26.29280675711709,-48.513513146241905
AT,2019-02-01,52118.22222222222,1.0,0.14928250871527582,0.0,77.8033896311357,0.029565,26.316045875574396,-48.66577016360669
AT,2019-03-01,51876.44444444444,1.0,0.14928250871527582,0.0,77.44245769895298,0.029565,26.193965059683062,-49.225311156258726
AT,2019-04-01,52112.0,1.0,0.1483373843809032,0.0,77.30157774857626,0.029565,26.14631413785769,-49.41393752780614
AT,2019-05-01,52291.555555555555,1.0,0.147340669129302,0.0,77.04672785367624,0.029565,26.060114274877808,-49.554431724422784
AT,2019-06-01,51833.777777777774,1.0,0.147340669129302,0.0,76.37223501277322,0.029565,25.83197531296236,-49.5307465141109
AT,2019-07-01,51917.33333333333,1.0,0.1464375030006605,0.0,76.0264465578629,0.029565,25.715016593222693,-49.6842249969262
AT,2019-08-01,51981.33333333333,1.0,0.14551342153519306,0.0,75.63981669294715,0.029565,25.58424376558334,-49.63947423510268
AT,2019-09-01,52105.777777777774,1.0,0.1439025574827259,0.0,74.98154681848808,0.029565,25.361592023841734,-49.56506810895392
AT,2019-10-01,51755.555555555555,1.0,0.1439025574827259,0.0,74.47756808383747,0.029565,25.191127374881606,-49.38779127553789
AT,2019-11-01,52332.44444444444,1.0,0.13868680114970497,0.0,72.57819316344649,0.029565,24.54868701621731,-50.002216844432
AT,2019-12-01,52956.44444444444,1.0,0.1334315463099229,0.0,70.66060269297748,0.029565,23.900085470312014,-50.587106641036776
AT,2020-01-01,53633.777777777774,1.0,0.1275562545774082,0.0,68.41323812170361,0.029565,23.1399418642664,-51.096092619342414
AT,2020-02-01,54157.33333333333,1.0,0.12173867468390308,0.0,65.93041984414366,0.029565,22.30015891904064,-51.80267996484979
AT,2020-03-01,55414.666666666664,1.0,0.11244931243582251,0.0,62.31341165526959,0.029565,21.076750094797763,-49.66554656286836
AT,2020-04-01,58226.777777777774,1.0,0.09867395394174497,0.0,57.45466388620664,0.029565,19.433338030173054,-54.99431096429307
AT,2020-05-01,62386.88888888888,1.0,0.07267623718571296,0.0,45.34044334167609,0.029565,15.335850952706272,-62.49988422776902
AT,2020-06-01,66127.0,1.0,0.05038683102652661,0.0,33.31929975291125,0.029565,11.269846018234821,-63.482985312539974
AT,2020-07-01,67768.0,1.0,0.036057732382002924,0.0,24.43560408063574,0.029565,8.265044505542276,-66.43866924493159
AT,2020-08-01,69687.88888888888,1.0,0.02440278127535591,0.0,17.005783100968607,0.029565,5.751998342962492,-68.59300326244046
AT,2020-09-01,72353.55555555556,1.0,0.007432745965692726,0.0,5.377855981590801,0.029565,1.818994074612143,-71.80773184377425
AT,2020-10-01,74901.11111111111,1.0,-0.010074108185706135,0.0,-7.545618965629291,0.029565,-2.55221341641444,-74.43222467697534
AT,2020-11-01,77637.22222222222,1.0,-0.028004763409483994,0.0,-21.742120401028664,0.029565,-7.354006562160888,-77.05650137440392
AT,2020-12-01,79737.44444444444,1.0,-0.041245507798095396,0.0,-32.88811386633532,0.029565,-11.124002660691803,-78.95680914269751
AT,2021-01-01,81826.22222222222,1.0,-0.053495654227269325,0.0,-43.77347290723701,0.029565,-14.80584234981803,-81.09524023579284
AT,2021-02-01,83927.44444444444,1.0,-0.06126586258174643,0.0,-51.41887278170491,0.029565,-17.391805439440187,-82.39341968130664
AT,2021-03-01,86435.66666666666,1.0,-0.06802174449645078,0.0,-58.79504833380387,0.029565,-19.88670669162992,-83.78478639579919
AT,2021-04-01,89326.33333333333,1.0,-0.07442348417122926,0.0,-66.47976954907281,0.029565,-22.485969744316865,-84.61309835011558
AT,2021-05-01,91992.22222222222,1.0,-0.07730531947810866,0.0,-71.11488128390056,0.029565,-24.0537396529344,-85.75419242283688
AT,2021-06-01,94699.44444444444,1.0,-0.08157488784173604,0.0,-77.25096559230268,0.029565,-26.12919519441998,-86.9528630880554
AT,2021-07-01,97624.22222222222,1.0,-0.08963465773370807,0.0,-87.50513745408347,0.029565,-29.597543532583618,-89.29516738204742
AT,2021-08-01,99702.88888888888,1.0,-0.09672862451748566,0.0,-96.44123302641925,0.029565,-32.620068671205566,-90.69887105810497
AT,2021-09-01,99846.44444444444,1.0,-0.10332459710130125,0.0,-103.1659364421968,0.029565,-34.89461743351828,-91.98633446561354
AT,2021-10-01,102183.66666666666,1.0,-0.10534639360496656,0.0,-107.64680768665366,0.029565,-36.41021738090771,-93.51538423675933
AT,2021-11-01,104309.66666666666,1.0,-0.10828982534229,0.0,-112.95675584845822,0.029565,-38.20624246523193,-95.0807235630691
AT,2021-12-01,105187.33333333333,1.0,-0.10956099999066266,0.0,-115.24429426351162,0.029565,-38.97997438305821,-95.91993505279729
AT,2022-01-01,107635.44444444444,1.0,-0.10849669207939079,0.0,-116.78089672717262,0.029565,-39.49971139089214,-97.81775108120569
AT,2022-02-01,108917.22222222222,1.0,-0.10325996492385932,0.0,-112.46788546270857,0.029565,-38.04088803068106,-99.04156864857885
AT,2022-03-01,110355.88888888889,1.0,-0.0956625769818621,0.0,-105.56928716235154,0.029565,-35.70752144845308,-99.57849781439053
AT,2022-04-01,111260.22222222222,1.0,-0.08595814170825541,0.0,-95.63721948269766,0.029565,-32.34812091415446,-99.97595424614138
AT,2022-05-01,112538.55555555555,1.0,-0.07004586645648962,0.0,-78.82860633650682,0.029565,-26.66281289920745,-96.62894948348521
AT,2022-06-01,113353.0,1.0,-0.05619956665467264,0.0,-63.70389479007108,0.029565,-21.547064025053636,-95.13909691332847
AT,2022-07-01,113838.0,1.0,-0.04971452088550671,0.0806451612903225,-148.39885499532048,0.029565,-50.19409944032487,-105.81425524061541
AT,2022-08-01,114036.44444444444,1.0,-0.047171910842822753,0.5,-623.9753921238806,0.029565,-211.0520521305194,-150.45127896006235
AT,2022-09-01,112432.77777777778,1.0,-0.04769948361455404,0.925,-1093.6330488579435,0.029565,-369.90801584912685,-193.75221384110503
AT,2022-10-01,113065.66666666666,1.0,-0.028456371597036585,1.25,-1445.4952195886665,0.029565,-488.9210957512824,-225.23133376861392
AT,2022-11-01,109935.11111111111,1.0,-0.030888354973054172,1.975,-2205.175591804466,0.029565,-745.8736992404755,-282.7580465539643
AT,2022-12-01,110339.0,1.0,-0.020940148839985642,2.177419354838709,-2425.647892764035,0.029565,-820.4457611243142,-301.9467456046656
AT,2023-01-01,111335.55555555555,1.0,0.0041681897069163155,2.5,-2778.7482117220843,0.029565,-939.877629535628,-334.4764401764826
AT,2023-02-01,112146.11111111111,1.0,0.026154346554768265,2.875,-3194.8696118967487,0.029565,-1080.6256086239637,-373.3717971298604
AT,2023-03-01,113338.0,1.0,0.057904122880257175,3.161290322580645,-3517.3158510164253,0.029565,-1189.68910908724,-407.4565118072269
