month,ncb,programme,stock_eur_m,gross_purchases_eur_m,purchase_yield_pct,portfolio_yield_pct,yield_method
2025-03-01,LT,PSPP,4638.222222222222,41.6507024265645,2.6329839227495233,0.6268832009139667,single_maturity_ea_slope
2025-04-01,LT,PSPP,4638.222222222222,42.012882447665056,2.57328828416225,0.644513681740491,single_maturity_ea_slope
2025-05-01,LT,PSPP,4382.222222222222,0.0,2.607267615772603,0.644513681740491,single_maturity_ea_slope
2025-06-01,LT,PSPP,4382.222222222222,38.04012345679012,2.6177438782755553,0.6616424160854135,single_maturity_ea_slope
2025-07-01,LT,PSPP,4382.222222222222,38.359788359788354,2.5947013622060573,0.678563450277646,single_maturity_ea_slope
2025-08-01,LT,PSPP,4342.222222222222,0.0,2.5875847687558093,0.678563450277646,single_maturity_ea_slope
2025-09-01,LT,PSPP,4338.666666666666,34.73564569860856,2.58255681436642,0.6938069441868706,single_maturity_ea_slope
2025-10-01,LT,PSPP,4121.777777777777,0.0,2.6303771157398077,0.6938069441868706,single_maturity_ea_slope
2025-11-01,LT,PSPP,4026.6666666666665,0.0,2.645595918749775,0.6938069441868706,single_maturity_ea_slope
2025-12-01,LT,PSPP,4026.6666666666665,33.622801157871294,2.643874165658333,0.710090070618663,single_maturity_ea_slope
2026-01-01,LT,PSPP,3922.6666666666665,0.0,2.652937957704734,0.710090070618663,single_maturity_ea_slope
2026-02-01,LT,PSPP,3922.6666666666665,32.365236523652364,2.6449376142354164,0.7260541592623655,single_maturity_ea_slope
2026-03-01,LT,PSPP,3922.6666666666665,32.65623265623265,2.6833471213035116,0.7423486394658383,single_maturity_ea_slope
2026-04-01,LT,PSPP,3922.6666666666665,32.91932415799485,2.678989987177046,0.7586010844785205,single_maturity_ea_slope
2026-05-01,LT,PSPP,3922.6666666666665,33.220415537488705,2.684773654202833,0.7749135215527438,single_maturity_ea_slope
2026-06-01,LT,PSPP,3793.7777777777774,0.0,2.711081998140697,0.7749135215527438,single_maturity_ea_slope
2026-07-01,LT,PSPP,3793.7777777777774,31.48885937730559,2.7084050952493914,0.7909617583862153,single_maturity_ea_slope
2026-08-01,LT,PSPP,3793.7777777777774,31.773683230969663,2.7021350659343053,0.8069682349988457,single_maturity_ea_slope
2020-03-01,LU,PEPP,35.0,35.0,-0.602406573227472,-0.602406573227472,single_maturity_ea_slope
2020-04-01,LU,PEPP,136.0,101.47271745002702,-0.5042496698154286,-0.5291694575973259,single_maturity_ea_slope
2020-05-01,LU,PEPP,458.0,323.9144144144144,-0.5905405826723822,-0.5725733703498165,single_maturity_ea_slope
2020-06-01,LU,PEPP,705.0,252.8269720101781,-0.6071107935781739,-0.5849591747978442,single_maturity_ea_slope
2020-07-01,LU,PEPP,807.0,110.95579268292683,-0.6642113728597119,-0.5958556933329358,single_maturity_ea_slope
2020-08-01,LU,PEPP,918.0,121.829307568438,-0.6848949868746093,-0.60767224614183,single_maturity_ea_slope
2020-09-01,LU,PEPP,994.0,88.0094191522763,-0.7329508103206742,-0.6187644932903322,single_maturity_ea_slope
2020-10-01,LU,PEPP,1180.0,197.6502578527895,-0.7459746195848954,-0.6400722172425409,single_maturity_ea_slope
2020-11-01,LU,PEPP,1245.0,78.79149135109864,-0.7312330949742085,-0.645841455402664,single_maturity_ea_slope
2020-12-01,LU,PEPP,1268.0,37.863896848137536,-0.7313761799212969,-0.6483956178522755,single_maturity_ea_slope
2021-01-01,LU,PEPP,1302.0,49.42579075425791,-0.726369305101229,-0.6513556110552746,single_maturity_ea_slope
2021-02-01,LU,PEPP,1327.0,41.21823617339312,-0.7177275851728511,-0.6534172054067988,single_maturity_ea_slope
2021-03-01,LU,PEPP,1372.0,61.80597771023302,-0.7315921373812082,-0.6569388366772867,single_maturity_ea_slope
2021-04-01,LU,PEPP,1527.0,171.73987310883356,-0.7266326201981657,-0.6647772135851782,single_maturity_ea_slope
2021-05-01,LU,PEPP,1727.0,218.0752840909091,-0.6941251298919215,-0.6684830938318888,single_maturity_ea_slope
2021-06-01,LU,PEPP,1830.0,123.50094966761634,-0.6887463547284458,-0.669850597637401,single_maturity_ea_slope
2021-07-01,LU,PEPP,1848.0,39.94244604316546,-0.7018103262410499,-0.6705413713036917,single_maturity_ea_slope
2021-08-01,LU,PEPP,1851.0,25.448979591836732,-0.7492337278512347,-0.6716232946833849,single_maturity_ea_slope
2021-09-01,LU,PEPP,1856.0,27.784342688330874,-0.7016323616553145,-0.6720725307827948,single_maturity_ea_slope
2021-10-01,LU,PEPP,1884.0,51.36354481369587,-0.5644486912544413,-0.6691383790287414,single_maturity_ea_slope
2021-11-01,LU,PEPP,1905.0,45.11674347158218,-0.5397390382067054,-0.66607377175039,single_maturity_ea_slope
2021-12-01,LU,PEPP,1909.0,28.765990639625585,-0.4948394440469752,-0.6634935071784156,single_maturity_ea_slope
2022-01-01,LU,PEPP,1915.0,31.171413502109704,-0.36838492686042557,-0.6586898771078606,single_maturity_ea_slope
2022-02-01,LU,PEPP,1918.0,28.57425213675214,0.09049111267041865,-0.6475286224165228,single_maturity_ea_slope
2022-03-01,LU,PEPP,1834.0,0.0,0.23167296939791066,-0.6475286224165228,single_maturity_ea_slope
2022-04-01,LU,PEPP,1838.0,27.95506792058516,1.1300393318688449,-0.6204926959227779,single_maturity_ea_slope
2022-05-01,LU,PEPP,1854.0,40.15878023133544,1.3482563714500582,-0.5778483803201498,single_maturity_ea_slope
2022-06-01,LU,PEPP,1866.0,36.641148325358856,1.856644668497029,-0.5300441890560741,single_maturity_ea_slope
2022-07-01,LU,PEPP,1866.0,25.121163166397416,1.4102690385074639,-0.5039225785611423,single_maturity_ea_slope
2022-08-01,LU,PEPP,1867.0,26.450081833060555,1.4929528463754003,-0.4756325312124551,single_maturity_ea_slope
2022-09-01,LU,PEPP,1880.0,38.33930510314875,2.329099684890727,-0.4184349332519176,single_maturity_ea_slope
2022-10-01,LU,PEPP,1888.0,33.5573681348559,2.6772170280332865,-0.3634127232507331,single_maturity_ea_slope
2022-11-01,LU,PEPP,1899.0,37.09176340519624,2.5568812717376987,-0.3063727791034312,single_maturity_ea_slope
